subject_id,workflow_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
44121888,18617,T5,"[['Shetland', 'Shetland', 'Shetland']]",3,3,Shetland
44121888,18617,T7,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121888,18617,T8,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121888,18617,T9,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121888,18617,T10,"[['Marquesses', 'Marquesses', 'Marquesas'], ['Isle', 'Isle', 'Islands']]",3,2,Marquesses Isle
44121888,18617,T11,"[['Mernel', 'Hemel', 'Memel']]",3,1,Mernel
44121888,18617,T13,"[['Fleming', 'Fleming', 'Fleming']]",3,3,Fleming
44121888,18617,T14,"[['Livepool', 'Liverpool', 'Liverpool']]",3,2,Liverpool
44121888,18617,T15,"[['Cape', 'Cape', 'Cape'], ['Verde', 'Verd', 'Verd'], ['Isles', 'Isle', 'Isles']]",3,2.33333333333333,Cape Verd Isles
44121888,18617,T16,"[['Hamburgh', 'Hamburgh', 'Hamburg']]",3,2,Hamburgh
44121888,18617,T17,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121888,18617,T19,"[['Falmouth', 'Falmouth', 'Falmouth']]",3,3,Falmouth
44121888,18617,T20,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121888,18617,T21,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121888,18617,T22,"[['Boston', 'Boston', 'Boston'], ['', 'U', 'NJ'], ['', 'S', '']]",3,1.66666666666667,Boston U S
44121888,18617,T23,"[['Alnwick', 'Anwick', 'Alnwick']]",3,2,Alnwick
44121888,18617,T25,"[['Hainbro', 'Hambro', 'Hambro']]",3,2,Hambro
44121888,18617,T26,"[['Chatham', 'Chatham', 'Chatham']]",3,3,Chatham
44121888,18617,T27,"[['Reading', 'Reading', 'Reading']]",3,3,Reading
44121888,18617,T28,"[['Prussia', 'Prussia', 'Prussia']]",3,3,Prussia
44121888,18617,T29,"[['Otaheite', 'Otaheite', 'Otaheite']]",3,3,Otaheite
44121889,18617,T1,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121889,18617,T2,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44121889,18617,T3,"[['Surrey', 'Surrey', 'Surrey']]",3,3,Surrey
44121889,18617,T4,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44121889,18617,T5,"[['Aberystwith', 'Aberystwyth', 'Aberystwyth']]",3,2,Aberystwyth
44121889,18617,T7,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121889,18617,T8,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121889,18617,T9,"[['Marquesses', 'Marquess', 'Marquess']]",3,2,Marquess
44121889,18617,T10,"[['Owhyhee', 'Owhyhee', 'Owhylee']]",3,2,Owhyhee
44121889,18617,T11,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121889,18617,T13,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121889,18617,T14,"[['Suffolk', 'Suffolk', 'Suffolk']]",3,3,Suffolk
44121889,18617,T15,"[['Chiswich', 'Chiswick', 'Chiswell']]",3,1,Chiswich
44121889,18617,T16,"[['Stockholm', 'Stockholm', 'Stockholm']]",3,3,Stockholm
44121889,18617,T17,"[['Edinborough', 'Edinburgh', ""Edinboro'""]]",3,1,Edinborough
44121889,18617,T19,"[['London', 'London', 'London']]",3,3,London
44121889,18617,T20,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121889,18617,T21,"[['Stralsand', 'Stralsund', 'Stralsand']]",3,2,Stralsand
44121889,18617,T22,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44121889,18617,T23,"[['Tipperary', 'Tipperary', 'Tipperary']]",3,3,Tipperary
44121889,18617,T25,"[['Loondon', 'London', 'London']]",3,2,London
44121889,18617,T26,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44121889,18617,T27,"[['Workington', 'Workington', 'Workington']]",3,3,Workington
44121889,18617,T28,"[['Owhyhee', 'Owhyhee', 'Owhylee']]",3,2,Owhyhee
44121889,18617,T29,"[['Manchester', 'Manchester', 'Manchester']]",3,3,Manchester
44121891,18617,T1,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121891,18617,T2,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121891,18617,T3,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121891,18617,T4,"[['Hartley', 'Hartley', 'Hartley']]",3,3,Hartley
44121891,18617,T5,"[['Essex', 'Essex', 'Essex']]",3,3,Essex
44121891,18617,T7,"[['Totness', 'Totness', 'Totness']]",3,3,Totness
44121891,18617,T8,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44121891,18617,T9,"[['Ayre', 'Ayle', 'Ayre']]",3,2,Ayre
44121891,18617,T10,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121891,18617,T11,"[['Renfrewshire', 'Renfewshire', 'Renfrewshire']]",3,2,Renfrewshire
44121891,18617,T13,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121891,18617,T14,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121891,18617,T15,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121891,18617,T16,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44121891,18617,T17,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44121891,18617,T19,"[['Weymouth', 'Weymouth', 'Weymouth']]",3,3,Weymouth
44121891,18617,T20,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44121891,18617,T21,"[['Koenigs[...]e[...]', 'Koenigsbeg', 'Koenigsbeg']]",3,2,Koenigsbeg
44121891,18617,T22,"[['Bermuda', 'Bermuda', 'Bermuda']]",3,3,Bermuda
44121891,18617,T23,"[['Bradfield', 'Bradfield', 'Bradfield']]",3,3,Bradfield
44121891,18617,T25,"[['Chichester', 'Chichester', 'Chichester']]",3,3,Chichester
44121891,18617,T26,"[['Essex', 'Essex', 'Essex']]",3,3,Essex
44121891,18617,T27,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121891,18617,T28,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121891,18617,T29,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121892,18617,T1,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121892,18617,T2,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121892,18617,T3,"[['Devonshire', 'Devonshire', 'Devonshire']]",3,3,Devonshire
44121892,18617,T4,"[['Lynn', 'Lynn', 'Lynn']]",3,3,Lynn
44121892,18617,T5,"[['Dundee', 'Dundee', 'Dundee']]",3,3,Dundee
44121892,18617,T7,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44121892,18617,T8,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44121892,18617,T9,"[['Pembrokeshire', 'Pembrokeshire', 'Pembrokeshire']]",3,3,Pembrokeshire
44121892,18617,T10,"[['Whitehaven', 'Whitehaven', 'Whitehaven']]",3,3,Whitehaven
44121892,18617,T11,"[['London', 'London', 'London']]",3,3,London
44121892,18617,T13,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121892,18617,T14,"[['London', 'London', 'London']]",3,3,London
44121892,18617,T15,"[['London', 'London', 'London']]",3,3,London
44121892,18617,T16,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121892,18617,T17,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121892,18617,T19,"[['Shetland', 'Shetland', 'Shetland']]",3,3,Shetland
44121892,18617,T20,"[['Woolwich', 'Woolwich', 'Woolwich']]",3,3,Woolwich
44121892,18617,T21,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121892,18617,T22,"[['Wrotherfield', 'Wrotherfield', 'Wrotherfield']]",3,3,Wrotherfield
44121892,18617,T23,"[['Waterford', 'Waterford', 'Waterford']]",3,3,Waterford
44121892,18617,T25,"[['Trinidad', 'Trinidad', 'Trinidad']]",3,3,Trinidad
44121892,18617,T26,"[['Dartmouth', 'Dartmouth', 'Dartmouth']]",3,3,Dartmouth
44121892,18617,T27,"[['London', 'London', 'London']]",3,3,London
44121892,18617,T28,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44121892,18617,T29,"[['East', 'East', 'East'], ['Indies', 'Indies', 'Indies']]",3,3,East Indies
44121894,18617,T1,"[['Greenock', 'Greenock', 'Greenock']]",3,3,Greenock
44121894,18617,T2,"[['Ipswich', 'Ipswich', 'Ipswich']]",3,3,Ipswich
44121894,18617,T3,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121894,18617,T4,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121894,18617,T5,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121894,18617,T7,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121894,18617,T8,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121894,18617,T9,"[['Glasgow', 'Glasgow', 'Glasgow']]",3,3,Glasgow
44121894,18617,T10,"[['Shap', 'Shap', 'Shap']]",3,3,Shap
44121894,18617,T11,"[['Inverness', 'Inverness', 'Inverness']]",3,3,Inverness
44121894,18617,T13,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121894,18617,T14,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44121894,18617,T15,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121894,18617,T16,"[['Sweden', 'Sweden', 'Sweden']]",3,3,Sweden
44121894,18617,T17,"[['Worcester', 'Worcester', 'Worcester']]",3,3,Worcester
44121894,18617,T19,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121894,18617,T20,"[['Boston', 'Boston', 'Boston']]",3,3,Boston
44121894,18617,T21,"[['Southwark', 'Southwark', 'Southwark']]",3,3,Southwark
44121894,18617,T22,"[['Berwick', 'Beswick', 'Berwick']]",3,2,Berwick
44121894,18617,T23,"[['Great', 'Greater', 'Great'], ['Yarmouth', 'Yarmouth', 'Yarmouth']]",3,2.5,Great Yarmouth
44121894,18617,T25,"[['Grenada', 'Grenada', 'Grenada']]",3,3,Grenada
44121894,18617,T26,"[['Gibraltar', 'Gibraltar', 'Gibraltar']]",3,3,Gibraltar
44121894,18617,T27,"[['Chichester', 'Chichester', 'Chichester']]",3,3,Chichester
44121894,18617,T28,"[['London', 'London', 'London']]",3,3,London
44121894,18617,T29,"[['Edinburgh', 'Edinburgh', 'Edinburgh']]",3,3,Edinburgh
44121896,18617,T1,"[['Feversham', 'Feversham', 'Feversham']]",3,3,Feversham
44121896,18617,T2,"[['Belfast', 'Belfast', 'Belfast']]",3,3,Belfast
44121896,18617,T3,"[['Poole', 'Poole', 'Poole']]",3,3,Poole
44121896,18617,T4,"[['Manchester', 'Manchester', 'Manchester']]",3,3,Manchester
44121896,18617,T5,"[['Kent', 'Kent', 'Kent']]",3,3,Kent
44121896,18617,T7,"[['Dublin', 'Dublin', 'Dublin']]",3,3,Dublin
44121896,18617,T8,"[['Pontesbury', 'Pontsbury', 'Pontsbury']]",3,2,Pontsbury
44121896,18617,T9,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121896,18617,T10,"[['Sunderland', 'Sunderland', 'Suderland']]",3,2,Sunderland
44121896,18617,T11,"[['Aldbury', 'Aldbury', 'Aldbury']]",3,3,Aldbury
44121896,18617,T13,"[['Limerick', 'Limerick', 'Limerick']]",3,3,Limerick
44121896,18617,T14,"[['Montreal', 'Montreal', 'Montreal']]",3,3,Montreal
44121896,18617,T15,"[['Antigua', 'Antigua', 'Antigua']]",3,3,Antigua
44121896,18617,T16,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121896,18617,T17,"[['Prussia', 'Russia', 'Russia']]",3,2,Russia
44121896,18617,T19,"[['Liverpool', 'Liverpool', 'Liverpool']]",3,3,Liverpool
44121896,18617,T20,"[['Newhaven', 'Newhaven', 'Newhaven']]",3,3,Newhaven
44121896,18617,T21,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121896,18617,T22,"[['Hereford', 'Hereford', 'Harford']]",3,2,Hereford
44121896,18617,T23,"[['Chichester', 'Chichester', 'Chichester']]",3,3,Chichester
44121896,18617,T25,"[['Devonshire', 'Devonshire', 'Devonshire']]",3,3,Devonshire
44121896,18617,T26,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121896,18617,T27,"[['Cardigan', 'Cardigan', 'Cardigan']]",3,3,Cardigan
44121896,18617,T28,"[['Leith', 'Leith', 'Leith']]",3,3,Leith
44121896,18617,T29,"[['Bengal', 'Bengal', 'Bengal']]",3,3,Bengal
44121898,18617,T1,"[['Bengal', 'Bengal', 'Bengal']]",3,3,Bengal
44121898,18617,T2,"[['Preston', 'Boston', 'Preston']]",3,2,Preston
44121898,18617,T3,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121898,18617,T4,"[['Peckham', 'Peckham', 'Peekham']]",3,2,Peckham
44121898,18617,T5,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121898,18617,T7,"[['Hamburg', 'Hamburg', 'Hamburg']]",3,3,Hamburg
44121898,18617,T8,"[['Rochester', 'Rochester', 'Rochester']]",3,3,Rochester
44121898,18617,T9,"[['Lincolnshire', 'Lincolnshire', 'Lincolnshire']]",3,3,Lincolnshire
44121898,18617,T10,"[['Hamburg', 'Hamburgh', 'Hamburgh']]",3,2,Hamburgh
44121898,18617,T11,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121898,18617,T13,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44121898,18617,T14,"[['Dublin', 'Dublin', 'Dublin']]",3,3,Dublin
44121898,18617,T15,"[['Essex', 'Essex', 'Essex']]",3,3,Essex
44121898,18617,T16,"[['Norway', 'Norway', 'Norway']]",3,3,Norway
44121898,18617,T17,"[['Cornwall', 'Cornwall', 'Cornwall']]",3,3,Cornwall
44121898,18617,T19,"[['Plymouth', 'Plymouth', 'Plymouth']]",3,3,Plymouth
44121898,18617,T20,"[['London', 'London', 'London']]",3,3,London
44121898,18617,T21,"[['Falmouth', 'Falmouth', 'Falmouth']]",3,3,Falmouth
44121898,18617,T22,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121898,18617,T23,"[['Waterford', 'Waterford', 'Waterford']]",3,3,Waterford
44121898,18617,T25,"[['Lisbon', 'Lisbon', 'Lisbon']]",3,3,Lisbon
44121898,18617,T26,"[['Whitehaven', 'Whitehaven', 'Whitehaven']]",3,3,Whitehaven
44121898,18617,T27,"[['Cornwall', 'Cornwall', 'Cornwall']]",3,3,Cornwall
44121898,18617,T28,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44121898,18617,T29,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44121900,18617,T1,"[['Leith', 'Leeth', 'Leith']]",3,2,Leith
44121900,18617,T2,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121900,18617,T3,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44121900,18617,T4,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44121900,18617,T5,"[['Jamaica', 'Jamaica', 'Jamaica']]",3,3,Jamaica
44121900,18617,T7,"[['Greenwich', 'Greenwich', 'Greenwich']]",3,3,Greenwich
44121900,18617,T8,"[['Deal', 'Deal', 'Deal']]",3,3,Deal
44121900,18617,T9,"[['Holland', 'Holland', 'Holland']]",3,3,Holland
44121900,18617,T10,"[['Aberdeen', 'Aberdeen', 'Aberdeen']]",3,3,Aberdeen
44121900,18617,T11,"[['Wapping', 'Wapping', 'Wapping']]",3,3,Wapping
44121900,18617,T13,"[['Dublin', 'Dublin', 'Dublin']]",3,3,Dublin
44121900,18617,T14,"[['Flintshire', 'Flintshire', 'Flintshire']]",3,3,Flintshire
44121900,18617,T15,"[['Abingdon', 'Abingdon', 'Abington']]",3,2,Abingdon
44121900,18617,T16,"[['London', 'London', 'London']]",3,3,London
44121900,18617,T17,"[['Dublin', 'Dublin', 'Dublin']]",3,3,Dublin
44121900,18617,T19,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121900,18617,T20,"[['Alderney', 'Alderney', 'Alderney']]",3,3,Alderney
44121900,18617,T21,"[['Manchester', 'Manchester', 'Manchester']]",3,3,Manchester
44121900,18617,T22,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121900,18617,T23,"[['London', 'London', 'London']]",3,3,London
44121900,18617,T25,"[['Bristol', 'Bristol', 'Bristol']]",3,3,Bristol
44121900,18617,T26,"[['Isle', 'Isle', ''], ['of', 'of', ''], ['Man', 'Man', 'Glenfellan']]",3,2,Isle of Man
44121900,18617,T27,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121900,18617,T28,"[['Crookhaven', 'Crookhaven', 'Crookhaven']]",3,3,Crookhaven
44121900,18617,T29,"[['Dartmouth', 'Dartmouth', 'Dartmouth']]",3,3,Dartmouth
44121902,18617,T1,"[['Koenigsby', 'Konigsberg']]",2,1,Koenigsby
44121902,18617,T2,"[['Jamaica', 'Jamaica']]",2,2,Jamaica
44121902,18617,T3,"[['Howden', 'Howdon']]",2,1,Howden
44121902,18617,T4,"[['Ireland', 'Ireland']]",2,2,Ireland
44121902,18617,T5,"[['Shetland', 'Shetland']]",2,2,Shetland
44121902,18617,T7,"[['Shields', 'Shields']]",2,2,Shields
44121902,18617,T8,"[['Devonshire', 'Devonshire']]",2,2,Devonshire
44121902,18617,T9,"[['Scotland', 'Scotland']]",2,2,Scotland
44121902,18617,T10,"[['London', 'London']]",2,2,London
44121902,18617,T11,"[['London', 'London']]",2,2,London
44121902,18617,T13,"[['Wales', 'Wales']]",2,2,Wales
44121902,18617,T14,"[['Belfast', 'Belfast']]",2,2,Belfast
44121902,18617,T15,"[['Chatham', 'Chatham']]",2,2,Chatham
44121902,18617,T16,"[['Chatham', 'Chatham']]",2,2,Chatham
44121902,18617,T17,"[['Glasgow', 'Glasgow']]",2,2,Glasgow
44121902,18617,T19,"[['Prussia', 'Prussia']]",2,2,Prussia
44121902,18617,T20,"[['Otaheite', 'Ataheite']]",2,1,Otaheite
44121902,18617,T21,"[['Bideford', 'Bideford']]",2,2,Bideford
44121902,18617,T22,"[['Southampton', 'Southampton']]",2,2,Southampton
44121902,18617,T23,"[['London', 'London']]",2,2,London
44121902,18617,T25,"[['Deptford', 'Deptford']]",2,2,Deptford
44121902,18617,T26,"[['London', 'London']]",2,2,London
44121902,18617,T27,"[['Manchester', 'Manchester']]",2,2,Manchester
44121902,18617,T28,"[['Limerick', 'Limerick']]",2,2,Limerick
44121902,18617,T29,"[['Brixham', 'Brixham']]",2,2,Brixham
44121904,18617,T1,"[['Lincolnshire', 'Boston', 'Lincolnshire', 'Lincolnshire']]",4,3,Lincolnshire
44121904,18617,T2,"[['London', 'London', 'London', 'London']]",4,4,London
44121904,18617,T3,"[['Brighton', 'Brighton', 'Brighton.', 'Brighton'], ['', '', 'London', '']]",4,2,Brighton London
44121904,18617,T4,"[['Eastbourn', 'Eastbourn', 'Eastbourne', 'Eastbourn']]",4,3,Eastbourn
44121904,18617,T5,"[['00', '00', '00', '00']]",4,4,00
44121904,18617,T7,"[['Lyminton', 'Lymington', 'Lyminton', 'Syminton']]",4,2,Lyminton
44121904,18617,T8,"[['Stromness', 'Stromness', 'Stromefs', 'Stromness']]",4,3,Stromness
44121904,18617,T9,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44121904,18617,T10,"[['Stroud', 'Stroud', 'Stroud', 'Stroud']]",4,4,Stroud
44121904,18617,T11,"[['Shields', 'Shields', 'Shields', 'Shields']]",4,4,Shields
44121904,18617,T13,"[['Glasgow', 'Glasgow', 'Glasgow', 'Glascow']]",4,3,Glasgow
44121904,18617,T14,"[['Portsmouth', 'Portsmouth', 'Portsmouth', 'Portsmouth']]",4,4,Portsmouth
44121904,18617,T15,"[['Greenwich', 'Greenwich', 'Greenwich', 'Greenwich']]",4,4,Greenwich
44121904,18617,T16,"[['Aberdeen', 'Aberdeen', 'Aberdeen', 'Aberdeen']]",4,4,Aberdeen
44121904,18617,T17,"[['Isle', 'Isle', 'Isle', 'Isle'], ['of', 'of', 'of', 'of'], ['Wight', 'Wight', 'Wight', 'Wight']]",4,4,Isle of Wight
44121904,18617,T19,"[['Leith', 'Leith', 'Leith', 'Leith']]",4,4,Leith
44121904,18617,T20,"[['Greenock', 'Greenock', 'Greenock', 'Greenock']]",4,4,Greenock
44121904,18617,T21,"[['London', 'London', 'London', 'London']]",4,4,London
44121904,18617,T22,"[['Fairford', 'Fairford', 'Fairford', 'Fairford']]",4,4,Fairford
44121904,18617,T23,"[['Edmonton', 'Edmonton', 'Edmonton', 'Edmonton']]",4,4,Edmonton
44121904,18617,T25,"[['Ireland', 'Ireland', 'Ireland', 'Ireland']]",4,4,Ireland
44121904,18617,T26,"[['Guernsey', 'Guernsey', 'Guernsey', 'Guernsey']]",4,4,Guernsey
44121904,18617,T27,"[['Topsham', 'Topsham', 'Topsham', 'Topsham']]",4,4,Topsham
44121904,18617,T28,"[['Liverpool', 'Liverpool', 'Liverpool', 'Liverpool']]",4,4,Liverpool
44121904,18617,T29,"[['Anglesea', 'Anglesea', 'Anglesea', 'Anglesea']]",4,4,Anglesea
44121906,18617,T1,"[['London', 'London', 'London']]",3,3,London
44121906,18617,T2,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121906,18617,T3,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121906,18617,T4,"[['Whitby', 'Whitby', 'Whitby']]",3,3,Whitby
44121906,18617,T5,"[['Hull', 'Hull', 'Hull']]",3,3,Hull
44121906,18617,T7,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121906,18617,T8,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121906,18617,T9,"[['Berwick', 'Berwick', 'Berwick']]",3,3,Berwick
44121906,18617,T10,"[['Portsmouth', 'Portsmouth', 'Portsmouth']]",3,3,Portsmouth
44121906,18617,T11,"[['Cornwall', 'Cornwall', 'Cornwall']]",3,3,Cornwall
44121906,18617,T13,"[['Brighton', 'Brighton', 'Brighton']]",3,3,Brighton
44121906,18617,T14,"[['London', 'London', 'London']]",3,3,London
44121906,18617,T15,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121906,18617,T16,"[['London', 'London', 'London']]",3,3,London
44121906,18617,T17,"[['Glascow', 'Glasgow', 'Glasgow']]",3,2,Glasgow
44121906,18617,T19,"[['Cork', 'Cork', 'Cork']]",3,3,Cork
44121906,18617,T20,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44121906,18617,T21,"[['Newport', 'Newport', 'Newport']]",3,3,Newport
44121906,18617,T22,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44121906,18617,T23,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121906,18617,T25,"[['Lambeth', 'Lambeth', 'Lambeth']]",3,3,Lambeth
44121906,18617,T26,"[['Southwold', 'Southwold', 'Southwold']]",3,3,Southwold
44121906,18617,T27,"[['Isle', 'Isle', 'Isle'], ['of', 'of', 'of'], ['France', 'France', 'France']]",3,3,Isle of France
44121906,18617,T28,"[['Isle', 'Isle', 'Isle'], ['of', 'of', 'of'], ['Man', 'Man', 'Man']]",3,3,Isle of Man
44121906,18617,T29,"[['Deptford', 'Deptford', 'Deptford']]",3,3,Deptford
44121907,18617,T1,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121907,18617,T2,"[['Shields', 'Shields', 'Shields']]",3,3,Shields
44121907,18617,T3,"[['Edmonton', 'Edmonton', 'Edmonton']]",3,3,Edmonton
44121907,18617,T4,"[['Falkirk', 'Falkirk', 'Falkirk']]",3,3,Falkirk
44121907,18617,T5,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121907,18617,T7,"[['Whitby', 'Whitby', 'Whitby']]",3,3,Whitby
44121907,18617,T8,"[['Isle', 'Isle', 'Isle'], ['of', 'of', 'of'], ['Man', 'Man', 'Man']]",3,3,Isle of Man
44121907,18617,T9,"[['Waterford', 'Waterford', 'Waterford']]",3,3,Waterford
44121907,18617,T10,"[['London', 'London', 'London']]",3,3,London
44121907,18617,T11,"[['Aberdeen', 'Aberdeen', 'Aberdeen']]",3,3,Aberdeen
44121907,18617,T13,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121907,18617,T14,"[['Wales', 'Wales', 'Wales']]",3,3,Wales
44121907,18617,T15,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121907,18617,T16,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121907,18617,T17,"[['London', 'London', 'London']]",3,3,London
44121907,18617,T19,"[['London', 'London', 'London']]",3,3,London
44121907,18617,T20,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121907,18617,T21,"[['Scotland', 'Scotland', 'Scotland']]",3,3,Scotland
44121907,18617,T22,"[['Yorkshire', 'Yorkshire', 'Yorkshire']]",3,3,Yorkshire
44121907,18617,T23,"[['Ireland', 'Ireland', 'Ireland']]",3,3,Ireland
44121907,18617,T25,"[['London', 'London', 'London']]",3,3,London
44121907,18617,T26,"[['Woolwich', 'Woolwich', 'Woolwich']]",3,3,Woolwich
44121907,18617,T27,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121907,18617,T28,"[['Sussex', 'Sussex', 'Sufsex']]",3,2,Sussex
44121907,18617,T29,"[['Prussia', 'Prussia', 'Prufsia']]",3,2,Prussia
44121908,18617,T1,"[['Warrington', 'Warrington', 'Warrinton']]",3,2,Warrington
44121908,18617,T2,"[['Sunderland', 'Sunderland', 'Sunderland']]",3,3,Sunderland
44121908,18617,T3,"[['Essex', 'Essex', 'Essex']]",3,3,Essex
44121908,18617,T4,"[['Glascow', 'Glasgow', 'Glascow']]",3,2,Glascow
44121908,18617,T5,"[['Aberdeen', 'Aberdeen', 'Aberdeen']]",3,3,Aberdeen
44121908,18617,T7,"[['Cork', 'Cork', 'Cork']]",3,3,Cork
44121908,18617,T8,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
44121908,18617,T9,"[['United', 'United', 'United'], ['States', 'States', 'States']]",3,3,United States
